stu_id,site_id,incident_id,incident_date,schoolyr,incident_time,suspension_days,minor_incident,major_incident
67016817,67_67399_5136980,148005,4/7/27,2026-2027,12:00 PM,0,1,0
67016818,67_67399_5136980,146617,1/8/27,2026-2027,10:22 AM,0,0,0
67016823,67_67399_5136980,146820,1/23/27,2026-2027,2:12 PM,0,1,0
67016825,67_67399_5136980,146025,10/31/26,2026-2027,10:44 AM,0,0,1
67016825,67_67399_5136980,146666,1/13/27,2026-2027,1:30 PM,0,1,0
67016825,67_67399_5136980,147843,3/26/27,2026-2027,11:50 AM,0,2,0
67016825,67_67399_5136980,148077,4/10/27,2026-2027,10:45 AM,0,1,0
67016825,67_67399_5136980,148232,4/28/27,2026-2027,1:07 PM,2,0,0
67016826,67_67399_5136980,147127,2/7/27,2026-2027,3:21 PM,0,0,0
67016829,67_67399_5136980,146880,1/28/27,2026-2027,11:27 AM,0,1,0
67016830,67_67399_5136980,145426,9/12/26,2026-2027,10:20 AM,0,1,0
67016830,67_67399_5136980,145463,9/16/26,2026-2027,12:30 AM,0,1,0
67016830,67_67399_5136980,145511,9/20/26,2026-2027,1:31 PM,0,0,1
67016830,67_67399_5136980,145558,9/25/26,2026-2027,2:42 PM,0,0,1
67016830,67_67399_5136980,146265,11/19/26,2026-2027,9:47 AM,0,0,1
67016830,67_67399_5136980,146483,12/11/26,2026-2027,8:55 AM,0,0,1
67016830,67_67399_5136980,146640,1/9/27,2026-2027,2:29 PM,0,1,0
67016830,67_67399_5136980,146657,1/13/27,2026-2027,10:51 AM,0,0,1
67016830,67_67399_5136980,147107,2/6/27,2026-2027,4:00 PM,0,0,0
67016830,67_67399_5136980,147422,3/3/27,2026-2027,8:30 AM,0,1,0
67016830,67_67399_5136980,147608,3/12/27,2026-2027,2:44 PM,0,1,1
67016830,67_67399_5136980,147662,3/14/27,2026-2027,1:51 PM,0,2,0
67016830,67_67399_5136980,147690,3/17/27,2026-2027,3:59 PM,0,0,1
67016830,67_67399_5136980,147762,3/21/27,2026-2027,9:02 AM,0,0,1
67016830,67_67399_5136980,148476,5/15/27,2026-2027,10:29 AM,0,1,1
67016830,67_67399_5136980,148510,5/16/27,2026-2027,9:58 AM,0,0,1
67016830,67_67399_5136980,148527,5/19/27,2026-2027,8:44 AM,0,0,1
67016830,67_67399_5136980,148636,5/27/27,2026-2027,11:56 AM,0,2,0
67016833,67_67399_5136980,147017,1/31/27,2026-2027,4:00 PM,2,0,0
67016839,67_67399_5136980,145653,10/3/26,2026-2027,12:00 PM,0,1,0
67016839,67_67399_5136980,145680,10/4/26,2026-2027,11:00 AM,0,0,0
67016839,67_67399_5136980,146142,11/8/26,2026-2027,9:40 AM,0,2,0
67016839,67_67399_5136980,146485,12/11/26,2026-2027,9:11 AM,0,1,0
67016839,67_67399_5136980,146655,1/13/27,2026-2027,10:41 AM,0,0,1
67016839,67_67399_5136980,148046,4/9/27,2026-2027,9:40 AM,2,0,0
67016841,67_67399_5136980,145702,10/7/26,2026-2027,1:04 PM,0,1,0
67016841,67_67399_5136980,147301,2/21/27,2026-2027,11:45 AM,0,0,0
67016850,67_67399_5136980,145798,10/14/26,2026-2027,1:11 PM,0,0,0
67016853,67_67399_5136980,145931,10/24/26,2026-2027,8:58 AM,0,1,0
67016859,67_67399_5136980,146814,1/23/27,2026-2027,11:53 AM,0,1,0
67016870,67_67399_5136980,146619,1/8/27,2026-2027,1:25 PM,0,1,0
67016870,67_67399_5136980,146645,1/10/27,2026-2027,11:09 AM,0,0,1
67016870,67_67399_5136980,146779,1/22/27,2026-2027,1:31 PM,0,3,0
67016870,67_67399_5136980,147219,2/14/27,2026-2027,11:18 AM,0,1,0
67016870,67_67399_5136980,147320,2/24/27,2026-2027,10:10 AM,0,1,0
67016870,67_67399_5136980,147651,3/14/27,2026-2027,10:55 AM,0,0,1
67016870,67_67399_5136980,147824,3/25/27,2026-2027,1:18 PM,0,0,1
67016870,67_67399_5136980,147935,4/2/27,2026-2027,1:15 PM,0,0,1
67016876,67_67399_5136980,146447,12/6/26,2026-2027,1:51 PM,0,1,0
67016876,67_67399_5136980,148444,5/13/27,2026-2027,12:50 PM,0,1,0
67016879,67_67399_5136980,145378,9/10/26,2026-2027,10:20 AM,0,1,0
67016879,67_67399_5136980,145850,10/17/26,2026-2027,10:02 AM,0,1,0
67016879,67_67399_5136980,146875,1/28/27,2026-2027,10:55 AM,0,1,0
67016879,67_67399_5136980,147476,3/5/27,2026-2027,10:57 AM,0,1,0
67016879,67_67399_5136980,148026,4/8/27,2026-2027,10:38 AM,0,1,0
67016884,67_67399_5136980,147074,1/29/27,2026-2027,11:00 AM,0,1,1
67016886,67_67399_5136980,146518,12/12/26,2026-2027,2:55 PM,0,1,0
67016886,67_67399_5136980,147362,2/25/27,2026-2027,1:07 PM,0,1,0
67016886,67_67399_5136980,147448,3/4/27,2026-2027,8:34 AM,0,1,0
67016886,67_67399_5136980,147911,4/1/27,2026-2027,9:05 AM,0,1,0
67016886,67_67399_5136980,148457,5/14/27,2026-2027,10:35 AM,0,1,0
67016886,67_67399_5136980,148506,5/16/27,2026-2027,8:58 AM,0,1,0
67016890,67_67399_5136980,147153,2/11/27,2026-2027,1:35 PM,0,0,0
67016900,67_67399_5136980,147128,2/7/27,2026-2027,10:00 AM,0,0,0
67016916,67_67399_5136980,145550,9/25/26,2026-2027,8:21 AM,0,1,0
67016916,67_67399_5136980,146441,12/6/26,2026-2027,9:48 AM,0,0,1
67016916,67_67399_5136980,146848,1/24/27,2026-2027,12:16 PM,0,0,1
67016916,67_67399_5136980,147005,2/3/27,2026-2027,2:32 PM,0,0,0
67016919,67_67399_5136980,146253,11/18/26,2026-2027,11:58 AM,0,1,0
67016919,67_67399_5136980,147944,4/3/27,2026-2027,8:57 AM,0,1,0
67016919,67_67399_5136980,148108,4/11/27,2026-2027,1:20 PM,0,1,0
67016919,67_67399_5136980,148546,5/20/27,2026-2027,9:54 AM,0,1,0
67016922,67_67399_5136980,145311,8/28/26,2026-2027,12:00 PM,2,0,0
67016924,67_67399_5136980,145734,10/9/26,2026-2027,12:01 PM,0,1,0
67016924,67_67399_5136980,147145,2/7/27,2026-2027,11:39 AM,0,0,0
67016932,67_67399_5136980,145435,9/12/26,2026-2027,1:10 PM,0,1,0
67016932,67_67399_5136980,145577,9/26/26,2026-2027,1:20 PM,0,1,0
67016932,67_67399_5136980,146653,1/13/27,2026-2027,10:27 AM,0,0,1
67016932,67_67399_5136980,147423,3/3/27,2026-2027,8:33 AM,0,1,0
67016932,67_67399_5136980,147561,3/11/27,2026-2027,8:08 AM,0,1,0
67016932,67_67399_5136980,148509,5/16/27,2026-2027,9:55 AM,0,0,1
67016933,67_67399_5136980,148031,4/8/27,2026-2027,11:48 AM,0,1,0
67016944,67_67399_5136980,148390,5/9/27,2026-2027,10:30 AM,0,1,0
67016945,67_67399_5136980,146210,11/14/26,2026-2027,11:10 AM,0,2,0
67016945,67_67399_5136980,146595,1/6/27,2026-2027,2:39 PM,0,2,0
67016947,67_67399_5136980,148269,5/1/27,2026-2027,11:14 AM,0,1,0
67016949,67_67399_5136980,145979,10/29/26,2026-2027,10:52 AM,0,0,1
67016950,67_67399_5136980,145464,9/16/26,2026-2027,12:30 PM,0,1,0
67016950,67_67399_5136980,146991,1/31/27,2026-2027,2:00 PM,0,0,1
67016985,67_67399_5136980,147010,2/4/27,2026-2027,8:36 AM,0,1,0
67016986,67_67399_5136980,145914,10/23/26,2026-2027,11:56 AM,0,2,0
67016986,67_67399_5136980,148096,4/11/27,2026-2027,10:16 AM,0,0,1
67016988,67_67399_5136980,145690,10/4/26,2026-2027,10:54 AM,0,1,0
67016988,67_67399_5136980,146710,1/15/27,2026-2027,1:23 PM,0,0,1
67016989,67_67399_5136980,146926,1/29/27,2026-2027,1:36 PM,0,1,0
67016990,67_67399_5136980,147942,4/2/27,2026-2027,2:29 PM,0,0,1
67016996,67_67399_5136980,146733,1/16/27,2026-2027,11:59 AM,0,1,0
67016996,67_67399_5136980,147265,2/19/27,2026-2027,1:35 PM,0,1,0
67016996,67_67399_5136980,147678,3/17/27,2026-2027,11:37 AM,0,2,0
67016999,67_67399_5136980,145375,9/10/26,2026-2027,10:06 AM,0,1,0
67016999,67_67399_5136980,146557,12/17/26,2026-2027,11:48 AM,0,2,0
67016999,67_67399_5136980,146665,1/13/27,2026-2027,1:57 PM,0,1,0
67016999,67_67399_5136980,146702,1/15/27,2026-2027,10:03 AM,0,2,0
67016999,67_67399_5136980,148296,5/2/27,2026-2027,1:17 PM,0,2,0
67016999,67_67399_5136980,148540,5/19/27,2026-2027,2:30 PM,0,2,0
67016999,67_67399_5136980,148565,5/21/27,2026-2027,10:15 AM,0,1,1
67017011,67_67399_5136980,145535,9/23/26,2026-2027,3:32 PM,0,0,1
67017011,67_67399_5136980,145693,10/7/26,2026-2027,10:22 AM,0,0,1
67017011,67_67399_5136980,146226,11/15/26,2026-2027,9:46 AM,0,1,0
67017011,67_67399_5136980,146390,12/3/26,2026-2027,8:35 AM,0,1,0
67017011,67_67399_5136980,146559,12/17/26,2026-2027,1:31 PM,0,0,1
67017011,67_67399_5136980,147143,2/11/27,2026-2027,11:17 AM,0,1,0
67017011,67_67399_5136980,147173,2/12/27,2026-2027,1:00 PM,0,0,1
67017011,67_67399_5136980,148250,4/30/27,2026-2027,12:12 PM,0,1,0
67017011,67_67399_5136980,148413,5/12/27,2026-2027,1:39 PM,0,0,1
67017011,67_67399_5136980,148534,5/19/27,2026-2027,12:00 PM,0,0,1
67017011,67_67399_5136980,148566,5/21/27,2026-2027,10:42 AM,0,1,0
67017012,67_67399_5136980,145184,8/23/26,2026-2027,1:15 PM,0,1,0
67017012,67_67399_5136980,147164,2/12/27,2026-2027,12:03 PM,0,1,0
67017014,67_67399_5136980,145236,8/28/26,2026-2027,1:00 PM,0,0,0
67017015,67_67399_5136980,147703,3/18/27,2026-2027,1:12 PM,0,0,0
67017015,67_67399_5136980,148009,4/7/27,2026-2027,2:56 PM,0,1,0
67017015,67_67399_5136980,148020,4/8/27,2026-2027,9:31 AM,0,0,1
67017019,67_67399_5136980,145588,9/27/26,2026-2027,1:56 PM,0,1,0
67017019,67_67399_5136980,146656,1/13/27,2026-2027,10:44 AM,0,0,1
67017019,67_67399_5136980,148477,5/15/27,2026-2027,10:32 AM,0,1,0
67017019,67_67399_5136980,148478,5/15/27,2026-2027,10:34 AM,0,0,1
67017019,67_67399_5136980,148528,5/19/27,2026-2027,9:24 AM,0,1,0
67017022,67_67399_5136980,147363,2/25/27,2026-2027,1:11 PM,0,1,0
67017023,67_67399_5136980,147578,3/11/27,2026-2027,12:53 PM,0,0,1
67017026,67_67399_5136980,146227,11/15/26,2026-2027,9:52 AM,0,2,0
67017032,67_67399_5136980,145297,8/28/26,2026-2027,12:00 PM,2,0,0
67017032,67_67399_5136980,145596,9/30/26,2026-2027,11:42 AM,0,1,0
67017032,67_67399_5136980,148265,5/1/27,2026-2027,10:30 AM,0,1,0
67017032,67_67399_5136980,148660,5/29/27,2026-2027,11:30 AM,0,0,0
67017035,67_67399_5136980,146877,1/27/27,2026-2027,11:00 AM,0,1,0
67017038,67_67399_5136980,145417,9/12/26,2026-2027,8:20 AM,0,0,1
67017038,67_67399_5136980,145912,10/23/26,2026-2027,11:23 AM,0,1,0
67017039,67_67399_5136980,146937,1/29/27,2026-2027,12:10 PM,0,0,0
67017040,67_67399_5136980,147147,2/11/27,2026-2027,12:15 PM,0,1,0
67017054,67_67399_5136980,148613,5/23/27,2026-2027,11:35 AM,0,0,1
67017070,67_67399_5136980,146218,11/14/26,2026-2027,1:35 PM,0,1,0
67017070,67_67399_5136980,147508,3/6/27,2026-2027,12:01 PM,0,1,0
67017070,67_67399_5136980,147554,3/10/27,2026-2027,11:51 AM,0,1,0
67017070,67_67399_5136980,147650,3/14/27,2026-2027,10:52 AM,0,0,1
67017070,67_67399_5136980,148099,4/11/27,2026-2027,10:42 AM,0,1,0
67017070,67_67399_5136980,148098,4/11/27,2026-2027,10:42 AM,0,1,0
67017073,67_67399_5136980,145347,9/6/26,2026-2027,1:15 PM,0,1,0
67017073,67_67399_5136980,148280,5/1/27,2026-2027,2:29 PM,0,1,0
67017074,67_67399_5136980,147618,3/13/27,2026-2027,10:23 AM,0,2,0
67017075,67_67399_5136980,145349,9/6/26,2026-2027,2:07 PM,0,1,0
67017075,67_67399_5136980,145903,10/22/26,2026-2027,12:24 PM,0,0,1
67017075,67_67399_5136980,146628,1/9/27,2026-2027,11:01 AM,0,1,0
67017075,67_67399_5136980,147279,2/20/27,2026-2027,11:07 AM,0,0,1
67017077,67_67399_5136980,146896,1/27/27,2026-2027,11:00 AM,0,1,0
67017077,67_67399_5136980,148268,4/16/27,2026-2027,4:00 PM,0,0,1
67017082,67_67399_5136980,146995,2/3/27,2026-2027,10:19 AM,0,1,0
67017082,67_67399_5136980,147296,2/21/27,2026-2027,11:10 AM,0,2,0
67017082,67_67399_5136980,147840,3/26/27,2026-2027,11:26 AM,0,0,1
67017086,67_67399_5136980,148480,5/15/27,2026-2027,10:38 AM,0,1,0
67017089,67_67399_5136980,147794,3/24/27,2026-2027,12:00 PM,0,1,0
67017092,67_67399_5136980,145325,8/21/26,2026-2027,10:15 AM,0,0,1
67017092,67_67399_5136980,145175,8/22/26,2026-2027,12:48 PM,0,1,0
67017092,67_67399_5136980,145326,8/22/26,2026-2027,10:00 AM,0,0,1
67017092,67_67399_5136980,145186,8/23/26,2026-2027,12:00 PM,3,0,0
67017092,67_67399_5136980,145306,9/4/26,2026-2027,2:18 PM,0,3,0
67017092,67_67399_5136980,145324,9/4/26,2026-2027,2:35 PM,0,0,1
67017092,67_67399_5136980,145322,9/5/26,2026-2027,12:50 PM,0,0,1
67017092,67_67399_5136980,145333,9/5/26,2026-2027,1:00 PM,0,0,1
67017092,67_67399_5136980,145335,9/5/26,2026-2027,2:00 PM,0,0,0
67017092,67_67399_5136980,145407,9/11/26,2026-2027,12:19 PM,0,1,0
67017092,67_67399_5136980,145498,9/19/26,2026-2027,12:45 PM,0,1,0
67017092,67_67399_5136980,145534,9/24/26,2026-2027,8:21 AM,0,0,1
67017092,67_67399_5136980,145566,9/26/26,2026-2027,9:59 AM,0,1,0
67017092,67_67399_5136980,145587,9/27/26,2026-2027,1:48 PM,0,2,0
67017092,67_67399_5136980,145605,9/30/26,2026-2027,1:30 AM,1,0,0
67017092,67_67399_5136980,145641,10/2/26,2026-2027,12:30 PM,0,1,0
67017095,67_67399_5136980,146043,11/1/26,2026-2027,10:15 AM,0,2,0
67017095,67_67399_5136980,146711,1/15/27,2026-2027,1:29 PM,0,1,0
67017097,67_67399_5136980,147945,4/3/27,2026-2027,9:11 AM,0,0,0
67017098,67_67399_5136980,145611,10/1/26,2026-2027,10:54 AM,0,0,1
67017098,67_67399_5136980,145919,10/23/26,2026-2027,1:39 PM,0,1,0
67017098,67_67399_5136980,145946,10/25/26,2026-2027,9:21 AM,0,1,1
67017098,67_67399_5136980,145986,10/29/26,2026-2027,1:05 PM,0,0,0
67017098,67_67399_5136980,146002,10/30/26,2026-2027,8:33 AM,0,1,0
67017098,67_67399_5136980,146111,11/6/26,2026-2027,1:50 PM,0,0,1
67017098,67_67399_5136980,146137,11/7/26,2026-2027,12:30 PM,0,1,0
67017098,67_67399_5136980,146342,11/21/26,2026-2027,3:08 PM,0,0,1
67017098,67_67399_5136980,146363,11/22/26,2026-2027,2:52 PM,0,1,0
67017098,67_67399_5136980,146409,12/4/26,2026-2027,10:36 AM,0,1,0
67017098,67_67399_5136980,146470,12/9/26,2026-2027,1:18 PM,0,1,0
67017098,67_67399_5136980,146494,12/11/26,2026-2027,1:37 PM,0,1,0
67017098,67_67399_5136980,146521,12/13/26,2026-2027,8:42 AM,0,1,0
67017098,67_67399_5136980,146648,1/10/27,2026-2027,1:11 PM,0,2,0
67017098,67_67399_5136980,146719,1/15/27,2026-2027,2:00 PM,0,0,0
67017098,67_67399_5136980,146703,1/15/27,2026-2027,10:07 AM,0,1,0
67017098,67_67399_5136980,146699,1/15/27,2026-2027,9:13 AM,0,1,0
67017098,67_67399_5136980,146720,1/15/27,2026-2027,2:00 PM,0,0,0
67017098,67_67399_5136980,146732,1/16/27,2026-2027,10:00 AM,0,0,0
67017098,67_67399_5136980,146751,1/16/27,2026-2027,1:30 PM,0,0,1
67017098,67_67399_5136980,146767,1/16/27,2026-2027,2:00 PM,1,0,1
67017098,67_67399_5136980,146745,1/16/27,2026-2027,2:51 PM,0,1,0
67017098,67_67399_5136980,146833,1/24/27,2026-2027,10:34 AM,0,1,0
67017098,67_67399_5136980,146902,1/29/27,2026-2027,9:45 AM,0,0,1
67017098,67_67399_5136980,146950,1/30/27,2026-2027,1:17 PM,0,1,0
67017098,67_67399_5136980,147009,2/3/27,2026-2027,6:11 PM,0,0,1
67017098,67_67399_5136980,146993,2/3/27,2026-2027,9:08 AM,0,2,0
67017098,67_67399_5136980,147124,2/7/27,2026-2027,1:00 PM,0,1,0
67017098,67_67399_5136980,147157,2/12/27,2026-2027,8:55 AM,0,1,0
67017098,67_67399_5136980,147171,2/12/27,2026-2027,1:31 PM,0,0,1
67017098,67_67399_5136980,147551,3/10/27,2026-2027,11:07 AM,0,1,0
67017098,67_67399_5136980,147696,3/18/27,2026-2027,9:45 AM,0,1,0
67017098,67_67399_5136980,147766,3/21/27,2026-2027,10:17 AM,0,1,0
67017098,67_67399_5136980,147822,3/25/27,2026-2027,12:42 PM,0,0,1
67017098,67_67399_5136980,147836,3/26/27,2026-2027,9:45 AM,0,0,1
67017098,67_67399_5136980,147897,3/28/27,2026-2027,1:21 PM,0,1,0
67017098,67_67399_5136980,148348,5/7/27,2026-2027,9:59 AM,0,1,0
67017098,67_67399_5136980,148608,5/23/27,2026-2027,10:57 AM,0,0,1
67017099,67_67399_5136980,147315,2/20/27,2026-2027,11:32 AM,0,0,1
67017103,67_67399_5136980,147571,3/11/27,2026-2027,10:30 AM,0,0,0
67017104,67_67399_5136980,147037,2/5/27,2026-2027,8:46 AM,0,1,1
67017104,67_67399_5136980,147704,3/18/27,2026-2027,1:31 PM,0,1,0
67017105,67_67399_5136980,148209,4/28/27,2026-2027,1:21 PM,0,1,0
67017106,67_67399_5136980,146536,12/16/26,2026-2027,8:39 AM,0,1,0
67017106,67_67399_5136980,146920,1/29/27,2026-2027,12:58 PM,0,0,1
67017109,67_67399_5136980,146488,12/11/26,2026-2027,10:35 AM,0,1,0
67017112,67_67399_5136980,146816,1/23/27,2026-2027,12:30 PM,0,1,0
67017113,67_67399_5136980,147067,2/6/27,2026-2027,8:55 AM,0,1,0
67017113,67_67399_5136980,147159,2/12/27,2026-2027,9:23 AM,0,1,0
67017113,67_67399_5136980,147714,3/18/27,2026-2027,10:37 AM,0,1,0
67017119,67_67399_5136980,145965,10/28/26,2026-2027,12:26 PM,0,1,0
67017119,67_67399_5136980,148351,5/7/27,2026-2027,10:40 AM,0,1,0
67017129,67_67399_5136980,146493,12/11/26,2026-2027,1:36 PM,0,1,0
67017130,67_67399_5136980,147506,3/6/27,2026-2027,11:31 AM,0,0,1
67017133,67_67399_5136980,145563,9/26/26,2026-2027,8:33 AM,0,1,0
67017133,67_67399_5136980,148129,4/14/27,2026-2027,12:50 PM,0,1,0
67017134,67_67399_5136980,145215,8/27/26,2026-2027,12:30 PM,0,1,0
67017134,67_67399_5136980,147311,2/21/27,2026-2027,1:56 PM,0,1,0
67017134,67_67399_5136980,147469,3/5/27,2026-2027,8:57 AM,0,1,0
67017134,67_67399_5136980,147567,3/11/27,2026-2027,10:04 AM,0,1,0
67017134,67_67399_5136980,147568,3/11/27,2026-2027,10:04 AM,0,1,0
67017135,67_67399_5136980,146432,12/5/26,2026-2027,12:42 PM,0,1,0
67017135,67_67399_5136980,146478,12/10/26,2026-2027,12:53 PM,0,0,0
67017135,67_67399_5136980,146542,12/16/26,2026-2027,10:19 AM,0,0,1
67017135,67_67399_5136980,146550,12/17/26,2026-2027,9:34 AM,0,0,1
67017135,67_67399_5136980,146686,1/14/27,2026-2027,11:00 AM,0,1,0
67017135,67_67399_5136980,146837,1/24/27,2026-2027,11:02 AM,0,0,1
67017135,67_67399_5136980,146889,1/28/27,2026-2027,1:17 PM,0,1,0
67017135,67_67399_5136980,147712,3/19/27,2026-2027,9:44 AM,0,1,0
67017137,67_67399_5136980,145181,8/23/26,2026-2027,8:10 AM,0,0,0
67017137,67_67399_5136980,146376,11/21/26,2026-2027,4:16 PM,0,0,0
67017141,67_67399_5136980,145370,9/10/26,2026-2027,8:03 AM,0,1,0
67017141,67_67399_5136980,145416,9/12/26,2026-2027,8:06 AM,0,1,0
67017141,67_67399_5136980,146404,11/21/26,2026-2027,4:34 PM,0,0,0
67017147,67_67399_5136980,146146,11/8/26,2026-2027,11:29 AM,0,1,0
67017147,67_67399_5136980,146900,1/29/27,2026-2027,10:11 AM,0,0,1
67017147,67_67399_5136980,147924,4/2/27,2026-2027,9:27 AM,0,1,0
67017147,67_67399_5136980,148118,4/14/27,2026-2027,9:07 AM,0,1,0
67017151,67_67399_5136980,146496,12/11/26,2026-2027,1:55 PM,0,1,0
67017151,67_67399_5136980,147172,2/12/27,2026-2027,1:33 PM,0,0,1
67017151,67_67399_5136980,147297,2/21/27,2026-2027,11:26 AM,0,1,0
67017151,67_67399_5136980,148120,4/14/27,2026-2027,11:03 AM,0,1,0
67017151,67_67399_5136980,148327,5/6/27,2026-2027,12:00 PM,0,1,0
67017151,67_67399_5136980,148648,5/28/27,2026-2027,10:59 AM,0,1,0
67017160,67_67399_5136980,145642,10/2/26,2026-2027,2:30 PM,0,1,0
67017160,67_67399_5136980,145896,10/22/26,2026-2027,9:56 AM,0,2,0
67017160,67_67399_5136980,146456,12/9/26,2026-2027,9:50 AM,0,1,0
67017160,67_67399_5136980,147068,2/6/27,2026-2027,9:02 AM,0,1,0
67017160,67_67399_5136980,147104,2/7/27,2026-2027,8:22 AM,0,0,1
67017160,67_67399_5136980,147130,2/11/27,2026-2027,8:26 AM,0,1,1
67017166,67_67399_5136980,146659,1/13/27,2026-2027,10:57 AM,0,0,1
67017166,67_67399_5136980,146910,1/29/27,2026-2027,11:03 AM,0,0,1
67017173,67_67399_5136980,145410,9/11/26,2026-2027,1:33 PM,0,1,0
67017173,67_67399_5136980,146128,11/7/26,2026-2027,1:58 PM,0,0,1
67017173,67_67399_5136980,146345,11/21/26,2026-2027,4:34 PM,0,0,0
67017173,67_67399_5136980,146620,1/8/27,2026-2027,2:35 PM,0,1,0
67017173,67_67399_5136980,146662,1/13/27,2026-2027,12:56 PM,0,1,0
67017173,67_67399_5136980,146738,1/16/27,2026-2027,1:24 PM,0,2,0
67017173,67_67399_5136980,147622,3/13/27,2026-2027,1:18 PM,0,0,1
67017173,67_67399_5136980,147849,3/26/27,2026-2027,1:19 PM,0,0,1
67017173,67_67399_5136980,147896,3/28/27,2026-2027,12:38 PM,0,0,1
67017173,67_67399_5136980,148016,4/8/27,2026-2027,9:10 AM,0,0,1
67017173,67_67399_5136980,148258,4/30/27,2026-2027,2:11 PM,0,1,0
67017173,67_67399_5136980,148620,5/23/27,2026-2027,12:30 PM,0,0,1
67017174,67_67399_5136980,145492,9/19/26,2026-2027,12:04 PM,0,0,0
67017174,67_67399_5136980,146440,12/5/26,2026-2027,2:32 PM,0,1,0
67017174,67_67399_5136980,146741,1/16/27,2026-2027,12:30 PM,0,1,0
67017174,67_67399_5136980,146827,1/24/27,2026-2027,8:15 AM,0,0,1
67017174,67_67399_5136980,147383,2/26/27,2026-2027,12:50 PM,0,1,0
67017174,67_67399_5136980,147550,3/10/27,2026-2027,11:07 AM,0,1,0
67017174,67_67399_5136980,148079,4/10/27,2026-2027,11:22 AM,0,1,0
67017174,67_67399_5136980,148106,4/11/27,2026-2027,12:12 PM,0,1,0
67017174,67_67399_5136980,148151,4/15/27,2026-2027,11:54 AM,0,1,0
67017175,67_67399_5136980,145890,10/21/26,2026-2027,2:00 PM,0,1,0
67017178,67_67399_5136980,145409,9/11/26,2026-2027,1:27 PM,0,1,0
67017178,67_67399_5136980,145685,10/4/26,2026-2027,1:45 PM,0,1,0
67017178,67_67399_5136980,146434,12/5/26,2026-2027,1:01 PM,0,1,0
67017178,67_67399_5136980,146850,1/24/27,2026-2027,12:31 PM,0,1,0
67017178,67_67399_5136980,146943,1/30/27,2026-2027,9:45 AM,0,0,0
67017181,67_67399_5136980,146433,12/5/26,2026-2027,12:58 PM,0,1,0
67017181,67_67399_5136980,147481,3/3/27,2026-2027,10:00 AM,0,0,1
67017188,67_67399_5136980,147247,2/18/27,2026-2027,10:37 AM,0,0,1
67017190,67_67399_5136980,145655,10/3/26,2026-2027,1:10 PM,0,0,1
67017191,67_67399_5136980,146512,12/12/26,2026-2027,12:40 PM,0,1,0
67017196,67_67399_5136980,146723,1/16/27,2026-2027,9:45 AM,0,1,0
67017197,67_67399_5136980,145597,9/30/26,2026-2027,12:29 PM,0,1,0
67017197,67_67399_5136980,146868,1/28/27,2026-2027,10:02 AM,0,1,0
67017199,67_67399_5136980,147857,3/26/27,2026-2027,11:17 AM,0,1,0
67017200,67_67399_5136980,146528,12/13/26,2026-2027,1:51 PM,0,1,0
67017201,67_67399_5136980,145437,9/12/26,2026-2027,1:22 PM,0,1,0
67017208,67_67399_5136980,146290,11/20/26,2026-2027,9:17 AM,0,1,0
67017208,67_67399_5136980,147140,2/11/27,2026-2027,10:53 AM,0,0,1
67017210,67_67399_5136980,147149,2/11/27,2026-2027,12:16 PM,0,0,1
67017223,67_67399_5136980,146084,11/5/26,2026-2027,1:02 PM,0,1,0
67017227,67_67399_5136980,145974,10/29/26,2026-2027,8:30 AM,0,1,0
67017228,67_67399_5136980,146871,1/28/27,2026-2027,10:20 AM,0,1,0
67017228,67_67399_5136980,146872,1/28/27,2026-2027,10:20 AM,0,1,0
67017229,67_67399_5136980,145747,10/9/26,2026-2027,2:28 PM,0,1,0
67017230,67_67399_5136980,146122,11/7/26,2026-2027,12:52 PM,0,0,1
67017230,67_67399_5136980,146579,12/19/26,2026-2027,1:28 PM,0,1,0
67017230,67_67399_5136980,147364,2/25/27,2026-2027,1:19 PM,0,0,1
67017230,67_67399_5136980,147779,3/21/27,2026-2027,2:30 PM,0,1,0
67017230,67_67399_5136980,147893,3/28/27,2026-2027,12:00 PM,0,0,1
67017234,67_67399_5136980,146734,1/16/27,2026-2027,12:44 PM,0,1,0
67017234,67_67399_5136980,147099,2/6/27,2026-2027,2:50 PM,0,1,0
67017234,67_67399_5136980,147530,3/7/27,2026-2027,8:17 AM,0,1,0
67017234,67_67399_5136980,147878,3/27/27,2026-2027,12:28 PM,0,1,0
67017234,67_67399_5136980,147870,3/27/27,2026-2027,11:00 AM,0,0,1
67017234,67_67399_5136980,147968,4/3/27,2026-2027,1:46 PM,0,1,0
67017234,67_67399_5136980,148282,5/1/27,2026-2027,12:40 PM,0,1,0
67017234,67_67399_5136980,148357,5/7/27,2026-2027,12:41 PM,0,1,0
67017234,67_67399_5136980,148406,5/12/27,2026-2027,11:08 AM,0,1,0
67017234,67_67399_5136980,148532,5/19/27,2026-2027,11:03 AM,0,0,1
67017235,67_67399_5136980,147339,2/24/27,2026-2027,1:22 PM,0,1,0
67017238,67_67399_5136980,146639,1/9/27,2026-2027,2:28 PM,0,1,0
67017239,67_67399_5136980,147647,3/14/27,2026-2027,9:58 AM,0,0,1
67017249,67_67399_5136980,145191,8/23/26,2026-2027,12:00 PM,3,0,0
67017249,67_67399_5136980,145316,9/5/26,2026-2027,11:35 AM,0,1,0
67017249,67_67399_5136980,145701,10/7/26,2026-2027,12:48 PM,0,1,0
67017249,67_67399_5136980,145834,10/16/26,2026-2027,1:13 PM,0,1,0
