site_id,section_id,course_name,period,term_code,staff_id,grade_level
67_67399_5136980,1710-05,AMERICAN GOVT,7,1S,T4021768,12
67_67399_5136980,1710-06,AMERICAN GOVT,7,1S,T4021691,12
67_67399_5136980,1710-07,AMERICAN GOVT,1,1S,T4021805,12
67_67399_5136980,1710-08,AMERICAN GOVT,2,1S,T4021805,12
67_67399_5136980,1710-09,AMERICAN GOVT,3,1S,T4021805,12
67_67399_5136980,1710-10,AMERICAN GOVT,4,1S,T4021805,12
67_67399_5136980,1710-11,AMERICAN GOVT,1,1S,T4021955,12
67_67399_5136980,1710-12,AMERICAN GOVT,2,1S,T4021932,12
67_67399_5136980,1710-13,AMERICAN GOVT,3,1S,T4021932,12
67_67399_5136980,1710-14,AMERICAN GOVT,4,1S,T4021932,12
67_67399_5136980,1710-15,AMERICAN GOVT,6,1S,T4021932,12
67_67399_5136980,1710-16,AMERICAN GOVT,7,1S,T4021932,12
67_67399_5136980,1710-17,AMERICAN GOVT,1,1S,T4021712,12
67_67399_5136980,1710-18,AMERICAN GOVT,2,1S,T4021712,12
67_67399_5136980,1710-19,AMERICAN GOVT,3,1S,T4021712,12
67_67399_5136980,1710-21,AMERICAN GOVT,4,1S,T4021712,12
67_67399_5136980,1790-01,ECONOMICS,1,2S,T4021768,12
67_67399_5136980,1790-02,ECONOMICS,3,2S,T4021768,12
67_67399_5136980,1790-03,ECONOMICS,4,2S,T4021768,12
67_67399_5136980,1790-04,ECONOMICS,6,2S,T4021768,12
67_67399_5136980,1790-05,ECONOMICS,7,2S,T4021768,12
67_67399_5136980,1790-06,ECONOMICS,1,2S,T4021805,12
67_67399_5136980,1790-07,ECONOMICS,2,2S,T4021805,12
67_67399_5136980,1790-08,ECONOMICS,3,2S,T4021805,12
67_67399_5136980,1790-09,ECONOMICS,4,2S,T4021805,12
67_67399_5136980,1790-10,ECONOMICS,6,2S,T4021805,12
67_67399_5136980,1790-11,ECONOMICS,2,2S,T4021932,12
67_67399_5136980,1790-12,ECONOMICS,3,2S,T4021932,12
67_67399_5136980,1790-13,ECONOMICS,4,2S,T4021932,12
67_67399_5136980,1790-14,ECONOMICS,6,2S,T4021932,12
67_67399_5136980,1790-15,ECONOMICS,7,2S,T4021932,12
67_67399_5136980,1790-16,ECONOMICS,1,2S,T4021712,12
67_67399_5136980,1790-17,ECONOMICS,2,2S,T4021712,12
67_67399_5136980,1790-18,ECONOMICS,1,2S,T4021955,12
67_67399_5136980,1790-19,ECONOMICS,7,2S,T4021691,12
67_67399_5136980,1790-20,ECONOMICS,3,2S,T4021712,12
67_67399_5136980,1790-21,ECONOMICS,4,2S,T4021712,12
67_67399_5136980,1850-01,PSYCHOLOGY,2,1S,T4022042,12
67_67399_5136980,1850-02,PSYCHOLOGY,3,1S,T4022042,12
67_67399_5136980,1850-03,PSYCHOLOGY,4,1S,T4022042,12
67_67399_5136980,1850-04,PSYCHOLOGY,6,1S,T4022042,12
67_67399_5136980,1850-05,PSYCHOLOGY,7,1S,T4022042,12
67_67399_5136980,1850-06,PSYCHOLOGY,1,2S,T4021692,12
67_67399_5136980,1850-07,PSYCHOLOGY,3,2S,T4021692,12
67_67399_5136980,1850-08,PSYCHOLOGY,6,2S,T4021692,12
67_67399_5136980,1850-09,PSYCHOLOGY,7,2S,T4021692,12
67_67399_5136980,1883-01,SOCIOLOGY,1,1S,T4021692,12
67_67399_5136980,1883-02,SOCIOLOGY,3,1S,T4021692,12
67_67399_5136980,1883-03,SOCIOLOGY,6,1S,T4021692,12
67_67399_5136980,1883-04,SOCIOLOGY,7,1S,T4021692,12
67_67399_5136980,1883-06,SOCIOLOGY,2,2S,T4022042,12
67_67399_5136980,1883-07,SOCIOLOGY,3,2S,T4022042,12
67_67399_5136980,1883-08,SOCIOLOGY,4,2S,T4022042,12
67_67399_5136980,1883-09,SOCIOLOGY,6,2S,T4022042,12
67_67399_5136980,1883-10,SOCIOLOGY,7,2S,T4022042,12
67_67399_5136980,2057-13,ALGEBRA II 1S,6,1S,T4021902,12
67_67399_5136980,2057-14,ALGEBRA II 1S,7,1S,T4021902,12
67_67399_5136980,3121-13,CHEMISTRY 1S,4,1S,T4021909,12
67_67399_5136980,3121-14,CHEMISTRY 1S,6,1S,T4021909,12
67_67399_5136980,3121-15,CHEMISTRY 1S,7,1S,T4021909,12
67_67399_5136980,3121-16,CHEMISTRY 1S,1,1S,T4022023,12
67_67399_5136980,3121-17,CHEMISTRY 1S,2,1S,T4022023,12
67_67399_5136980,3121-18,CHEMISTRY 1S,3,1S,T4022023,12
67_67399_5136980,3121-19,CHEMISTRY 1S,6,1S,T4022023,12
67_67399_5136980,3121-20,CHEMISTRY 1S,7,1S,T4022023,12
67_67399_5136980,3123-13,CHEMISTRY 2S,4,2S,T4021909,12
67_67399_5136980,3123-14,CHEMISTRY 2S,6,2S,T4021909,12
67_67399_5136980,3123-15,CHEMISTRY 2S,7,2S,T4021909,12
67_67399_5136980,3123-16,CHEMISTRY 2S,1,2S,T4022023,12
67_67399_5136980,3123-17,CHEMISTRY 2S,2,2S,T4022023,12
67_67399_5136980,3123-18,CHEMISTRY 2S,3,2S,T4022023,12
67_67399_5136980,3123-19,CHEMISTRY 2S,6,2S,T4022023,12
67_67399_5136980,3123-20,CHEMISTRY 2S,7,2S,T4022023,12
67_67399_5136980,3533-13,ALGEBRA II 2S,6,2S,T4021902,12
67_67399_5136980,3533-14,ALGEBRA II 2S,7,2S,T4021902,12
67_67399_5136980,3533-15,ALGEBRA II 2S,1,2S,T4021902,12
67_67399_5136980,5819-13,PE II,3,2S,T4022033,12
67_67399_5136980,5819-14,PE II,6,2S,T4022033,12
67_67399_5136980,5819-15,PE II,7,2S,T4022033,12
67_67399_5136980,5819-20,PE II,1,1S,T4022033,12
67_67399_5136980,5819-21,PE II,2,1S,T4022033,12
67_67399_5136980,5819-22,PE II,3,1S,T4022033,12
67_67399_5136980,5819-23,PE II,6,1S,T4022033,12
67_67399_5136980,5819-24,PE II,7,1S,T4022033,12
67_67399_5136980,5819-25,PE II,1,2S,T4021685,12
67_67399_5136980,5819-26,PE II,2,2S,T4021685,12
67_67399_5136980,5819-27,PE II,3,2S,T4021685,12
67_67399_5136980,5819-28,PE II,6,2S,T4021685,12
67_67399_5136980,5819-29,PE II,7,2S,T4021901,12
67_67399_5136980,5819-30,PE II,1,2S,T4021991,12
67_67399_5136980,5819-31,PE II,2,2S,T4021991,12
67_67399_5136980,5819-32,PE II,3,2S,T4021991,12
67_67399_5136980,5819-33,PE II,6,2S,T4021991,12
67_67399_5136980,5819-34,PE II,7,2S,T4021991,12
67_67399_5136980,5991-13,WORLD HISTORY 1S,3,1S,T4021841,12
67_67399_5136980,5991-14,WORLD HISTORY 1S,4,1S,T4021841,12
67_67399_5136980,5991-15,WORLD HISTORY 1S,6,1S,T4021841,12
67_67399_5136980,5991-16,WORLD HISTORY 1S,1,1S,T4021869,12
67_67399_5136980,5991-17,WORLD HISTORY 1S,7,1S,T4021869,12
67_67399_5136980,5991-19,WORLD HISTORY 1S,7,1S,T4021958,12
67_67399_5136980,5991-20,WORLD HISTORY 1S,4,1S,T4021958,12
67_67399_5136980,5992-13,WORLD HISTORY 2S,3,2S,T4021841,12
67_67399_5136980,5992-14,WORLD HISTORY 2S,4,2S,T4021841,12
67_67399_5136980,5992-15,WORLD HISTORY 2S,6,2S,T4021841,12
67_67399_5136980,5992-16,WORLD HISTORY 2S,1,2S,T4021869,12
67_67399_5136980,5992-17,WORLD HISTORY 2S,7,2S,T4021869,12
67_67399_5136980,5992-19,WORLD HISTORY 2S,7,2S,T4021958,12
67_67399_5136980,5992-20,WORLD HISTORY 2S,4,2S,T4021958,12
67_67399_5136980,6682-13,ENGLISH 10 1S,6,1S,T4021731,12
67_67399_5136980,6682-14,ENGLISH 10 1S,7,1S,T4021731,12
67_67399_5136980,6682-15,ENGLISH 10 1S,5,1S,T4021758,12
67_67399_5136980,6683-15,ENGLISH 10 2S,3,2S,T4021770,12
67_67399_5136980,6683-16,ENGLISH 10 2S,1,2S,T4021758,12
67_67399_5136980,6683-17,ENGLISH 10 2S,3,2S,T4021758,12
67_67399_5136980,6683-18,ENGLISH 10 2S,5,2S,T4021758,12
67_67399_5136980,6683-21,ENGLISH 10 2S,5,2S,T4021770,12
67_67399_5136980,6687-13,ENGLISH 11 1S,5,1S,T4022036,12
67_67399_5136980,6687-14,ENGLISH 11 1S,6,1S,T4022036,12
67_67399_5136980,6687-15,ENGLISH 11 1S,7,1S,T4022036,12
67_67399_5136980,6687-16,ENGLISH 11 1S,2,1S,T4021770,12
67_67399_5136980,6687-17,ENGLISH 11 1S,6,1S,T4021770,12
67_67399_5136980,6687-18,ENGLISH 11 1S,7,1S,T4021770,12
67_67399_5136980,7502-52,CHOIR 2S,2,2S,T4021672,12
67_67399_5136980,7791-13,US HISTORY 2S,7,2S,T4021705,12
67_67399_5136980,7791-14,US HISTORY 2S,1,2S,T4021958,12
67_67399_5136980,7791-15,US HISTORY 2S,3,2S,T4021958,12
67_67399_5136980,7791-17,US HISTORY 2S,6,2S,T4021958,12
67_67399_5136980,7791-20,US HISTORY 2S,1,2S,T4021850,12
67_67399_5136980,7791-21,US HISTORY 2S,3,2S,T4021850,12
67_67399_5136980,7791-22,US HISTORY 2S,4,2S,T4021850,12
67_67399_5136980,7791-23,US HISTORY 2S,6,2S,T4021850,12
67_67399_5136980,7791-24,US HISTORY 2S,7,2S,T4021850,12
67_67399_5136980,8697-13,ENGLISH 11 2S,5,2S,T4022036,12
67_67399_5136980,8697-14,ENGLISH 11 2S,6,2S,T4022036,12
67_67399_5136980,8697-16,ENGLISH 11 2S,7,2S,T4022036,12
67_67399_5136980,8697-17,ENGLISH 11 2S,2,2S,T4021770,12
67_67399_5136980,8697-18,ENGLISH 11 2S,6,2S,T4021770,12
67_67399_5136980,8697-20,ENGLISH 11 2S,7,2S,T4021770,12
67_67399_5136980,9226-13,US HISTORY 1S,1,1S,T4021958,12
67_67399_5136980,9226-14,US HISTORY 1S,3,1S,T4021958,12
67_67399_5136980,9226-15,US HISTORY 1S,4,1S,T4021705,12
67_67399_5136980,9226-16,US HISTORY 1S,6,1S,T4021958,12
67_67399_5136980,9226-17,US HISTORY 1S,4,1S,T4021850,12
67_67399_5136980,9226-18,US HISTORY 1S,6,1S,T4021850,12
67_67399_5136980,9226-19,US HISTORY 1S,7,1S,T4021850,12
67_67399_5136980,9814-13,GEOMETRY 1S,3,1S,T4021987,12
67_67399_5136980,9814-14,GEOMETRY 1S,5,1S,T4021987,12
67_67399_5136980,9814-15,GEOMETRY 1S,6,1S,T4021679,12
67_67399_5136980,9814-16,GEOMETRY 1S,7,1S,T4021987,12
67_67399_5136980,9814-17,GEOMETRY 1S,1,1S,T4021679,12
67_67399_5136980,9814-18,GEOMETRY 1S,2,1S,T4021679,12
67_67399_5136980,9814-20,GEOMETRY 1S,5,1S,T4021679,12
67_67399_5136980,9814-21,GEOMETRY 1S,7,1S,T4021679,12
67_67399_5136980,9814-22,GEOMETRY 1S,1,1S,T4021987,12
67_67399_5136980,9814-23,GEOMETRY 1S,2,1S,T4021827,12
67_67399_5136980,9814-24,GEOMETRY 1S,3,1S,T4021827,12
67_67399_5136980,9814-25,GEOMETRY 1S,6,1S,T4021827,12
67_67399_5136980,9814-26,GEOMETRY 1S,5,1S,T4021827,12
67_67399_5136980,9815-18,GEOMETRY 2S,2,2S,T4021827,12
67_67399_5136980,9815-19,GEOMETRY 2S,3,2S,T4021827,12
67_67399_5136980,9815-20,GEOMETRY 2S,5,2S,T4021827,12
67_67399_5136980,9815-21,GEOMETRY 2S,6,2S,T4021827,12
67_67399_5136980,9815-29,GEOMETRY 2S,1,2S,T4022044,12
67_67399_5136980,9815-30,GEOMETRY 2S,5,2S,T4022044,12
67_67399_5136980,9815-31,GEOMETRY 2S,6,2S,T4022044,12
67_67399_5136980,9815-32,GEOMETRY 2S,7,2S,T4022044,12
67_67399_5136980,9815-33,GEOMETRY 2S,1,2S,T4021679,12
67_67399_5136980,9815-34,GEOMETRY 2S,2,2S,T4021679,12
67_67399_5136980,9815-35,GEOMETRY 2S,5,2S,T4021679,12
67_67399_5136980,9815-36,GEOMETRY 2S,6,2S,T4021679,12
67_67399_5136980,9815-37,GEOMETRY 2S,7,2S,T4021679,12
67_67399_5136980,C713403-01,ADV SUSTAINABLE AGRIC 1S,5,1S,T4021855,12
67_67399_5136980,C713404-01,ADV SUSTAINABLE AGRIC 2S,5,2S,T4021855,12
67_67399_5136980,C7171001-01,PLANT & SOIL SCIENCE 1S,6,1S,T4021942,12
67_67399_5136980,C7171001-02,PLANT & SOIL SCIENCE 1S,7,1S,T4021942,12
67_67399_5136980,C740001-01,INTRO BUSI & FINANCE 1S,1,1S,T4021839,12
67_67399_5136980,C740001-02,INTRO BUSI & FINANCE 1S,2,1S,T4021839,12
67_67399_5136980,C740001-03,INTRO BUSI & FINANCE 1S,3,1S,T4021839,12
67_67399_5136980,C740001-04,INTRO BUSI & FINANCE 1S,5,1S,T4021839,12
67_67399_5136980,C740002-01,INTRO BUSI & FINANCE 2S,1,2S,T4021839,12
67_67399_5136980,C740002-02,INTRO BUSI & FINANCE 2S,2,2S,T4021839,12
67_67399_5136980,C740002-03,INTRO BUSI & FINANCE 2S,3,2S,T4021839,12
67_67399_5136980,C740002-04,INTRO BUSI & FINANCE 2S,5,2S,T4021839,12
67_67399_5136980,C795201-01,ADV PUBLIC COMM HEALTH 1S,3,1S,T4021967,12
67_67399_5136980,C795202-01,ADV PUBLIC COMM HEALTH 2S,3,2S,T4021967,12
67_67399_5136980,C900301-01,AP 2D ART & DESIGN 1S,1,1S,T4021852,12
67_67399_5136980,C900302-01,AP 2D ART & DESIGN 2S,1,2S,T4021852,12
67_67399_5136980,C9104008-01,LANG IN CONTENT IB 1S,2,1S,T4021910,12
67_67399_5136980,C9104008-03,LANG IN CONTENT IB 1S,7,1S,T4021910,12
67_67399_5136980,C9104009-01,LANG IN CONTENT IB 2S,2,2S,T4021927,12
67_67399_5136980,C9104009-03,LANG IN CONTENT IB 2S,2,2S,T4021910,12
67_67399_5136980,C9104009-04,LANG IN CONTENT IB 2S,7,2S,T4021910,12
67_67399_5136980,C9104009-05,LANG IN CONTENT IB 2S,7,2S,T4021927,12
67_67399_5136980,C910801-01,ENGLISH 12 ESN S1,1,1S,T4021788,12
67_67399_5136980,C910802-01,ENGLISH 12 ESN S2,1,2S,T4021788,12
67_67399_5136980,C913001-02,SPANISH I ESN S1,3,1S,T4021788,12
67_67399_5136980,C913002-02,SPANISH I ESN S2,3,2S,T4021788,12
67_67399_5136980,C917401-01,AMERICAN GOVT ESN,5,1S,T4021788,12
67_67399_5136980,C917402-01,ECONOMICS ESN,5,2S,T4021788,12
67_67399_5136980,C922203-51,STEM I 1S,7,1S,T4021930,12
67_67399_5136980,C922204-51,STEM I 2S,7,2S,T4021930,12
67_67399_5136980,C922205-01,STEM II 1S,7,1S,T4021930,12
67_67399_5136980,C922206-01,STEM II 2S,7,2S,T4021930,12
67_67399_5136980,C922401-01,YEARBOOK & PUBLICATION 1S,6,1S,T4021844,12
67_67399_5136980,C922402-01,YEARBOOK & PUBLICATION 2S,6,2S,T4021844,12
67_67399_5136980,C922711-01,AIR COND & REFRIG,2,1S,T4021875,12
67_67399_5136980,C922711-02,AIR COND & REFRIG,2,2S,T4021875,12
67_67399_5136980,C922805-01,CAREER AWARENESS ESN S1,7,1S,T4021788,12
67_67399_5136980,C922806-01,CAREER AWARENESS ESN S2,7,2S,T4021788,12
67_67399_5136980,C924507-01,MATH FOR EVERYDAY LIFE S1,2,1S,T4021788,12
67_67399_5136980,C924508-01,MATH FOR EVERYDAY LIFE S2,2,2S,T4021788,12
67_67399_5136980,C925401-01,MATH FINANCE 1S,1,1S,T4021800,12
67_67399_5136980,C925401-02,MATH FINANCE 1S,2,1S,T4021800,12
67_67399_5136980,C925401-03,MATH FINANCE 1S,3,1S,T4021800,12
67_67399_5136980,C925401-04,MATH FINANCE 1S,5,1S,T4021800,12
67_67399_5136980,C925401-05,MATH FINANCE 1S,6,1S,T4021800,12
67_67399_5136980,C925401-06,MATH FINANCE 1S,7,1S,T4021827,12
67_67399_5136980,C925402-01,MATH FINANCE 2S,1,2S,T4021800,12
67_67399_5136980,C925402-02,MATH FINANCE 2S,2,2S,T4021800,12
67_67399_5136980,C925402-03,MATH FINANCE 2S,3,2S,T4021800,12
67_67399_5136980,C925402-04,MATH FINANCE 2S,5,2S,T4021800,12
67_67399_5136980,C925402-05,MATH FINANCE 2S,6,2S,T4021800,12
67_67399_5136980,C925402-06,MATH FINANCE 2S,7,2S,T4021827,12
67_67399_5136980,C931601-01,PE TEAM SPORTS II,7,1S,T4021685,12
67_67399_5136980,C931601-02,PE TEAM SPORTS II,7,2S,T4021685,12
67_67399_5136980,C934001-03,ENVIRONMENTAL GEOLOGY 1S,3,1S,T4021992,12
67_67399_5136980,C934001-04,ENVIRONMENTAL GEOLOGY 1S,1,1S,T4021930,12
67_67399_5136980,C934001-05,ENVIRONMENTAL GEOLOGY 1S,2,1S,T4021930,12
67_67399_5136980,C934001-06,ENVIRONMENTAL GEOLOGY 1S,3,1S,T4021930,12
67_67399_5136980,C934001-07,ENVIRONMENTAL GEOLOGY 1S,1,1S,T4021780,12
67_67399_5136980,C934001-08,ENVIRONMENTAL GEOLOGY 1S,2,1S,T4021780,12
67_67399_5136980,C934001-10,ENVIRONMENTAL GEOLOGY 1S,6,1S,T4021780,12
67_67399_5136980,C934001-11,ENVIRONMENTAL GEOLOGY 1S,7,1S,T4021780,12
67_67399_5136980,C934001-12,ENVIRONMENTAL GEOLOGY 1S,5,1S,T4021780,12
67_67399_5136980,C934002-01,ENVIRONMENTAL GEOLOGY 2S,1,2S,T4021930,12
67_67399_5136980,C934002-02,ENVIRONMENTAL GEOLOGY 2S,2,2S,T4021930,12
67_67399_5136980,C934002-03,ENVIRONMENTAL GEOLOGY 2S,3,2S,T4021930,12
67_67399_5136980,C934002-04,ENVIRONMENTAL GEOLOGY 2S,1,2S,T4021780,12
67_67399_5136980,C934002-05,ENVIRONMENTAL GEOLOGY 2S,6,2S,T4021780,12
67_67399_5136980,C934002-06,ENVIRONMENTAL GEOLOGY 2S,7,2S,T4021780,12
67_67399_5136980,C934002-07,ENVIRONMENTAL GEOLOGY 2S,3,2S,T4021992,12
67_67399_5136980,C934002-08,ENVIRONMENTAL GEOLOGY 2S,2,2S,T4021780,12
67_67399_5136980,C934002-09,ENVIRONMENTAL GEOLOGY 2S,5,2S,T4021780,12
67_67399_5136981,0005693-23,PASS PROG CYBER HS,2,3T,T4021870,12
67_67399_5136981,005693--33,PASS PROG CYBER HS,3,3T,T4021980,12
67_67399_5136981,005693-134,PASS PROG CYBER HS,1,3T,T4021980,12
67_67399_5136981,005693-135,PASS PROG CYBER HS,1,3T,T4021799,12
67_67399_5136981,005693-136,PASS PROG CYBER HS,1,3T,T4021726,12
67_67399_5136981,005693-137,PASS PROG CYBER HS,1,3T,T4021884,12
67_67399_5136981,005693-234,PASS PROG CYBER HS,2,3T,T4021799,12
67_67399_5136981,005693-236,PASS PROG CYBER HS,2,3T,T4021726,12
67_67399_5136981,005693-337,PASS PROG CYBER HS,3,3T,T4021884,12
67_67399_5136981,005693-434,PASS PROG CYBER HS,4,3T,T4021980,12
67_67399_5136981,005693-435,PASS PROG CYBER HS,4,3T,T4021799,12
67_67399_5136981,005693-436,PASS PROG CYBER HS,4,3T,T4021726,12
67_67399_5136981,005693-437,PASS PROG CYBER HS,4,3T,T4021884,12
67_67399_5136981,005693-534,PASS PROG CYBER HS,5,3T,T4021980,12
67_67399_5136981,005693-536,PASS PROG CYBER HS,5,3T,T4021726,12
67_67399_5136981,005693-537,PASS PROG CYBER HS,5,3T,T4021884,12
67_67399_5136981,05693-1311,PASS PROG CYBER HS,1,3T,T4022019,12
67_67399_5136981,05693-2310,PASS PROG CYBER HS,2,3T,T4021886,12
67_67399_5136981,05693-2311,PASS PROG CYBER HS,2,3T,T4022019,12
67_67399_5136981,05693-3310,PASS PROG CYBER HS,3,3T,T4021886,12
67_67399_5136981,05693-4311,PASS PROG CYBER HS,4,3T,T4022019,12
67_67399_5136981,1254-11,ENGLISH 12 1S,1,1T,T4021799,12
67_67399_5136981,1254-21,ENGLISH 12 1S,2,1T,T4021799,12
67_67399_5136981,1254-31,ENGLISH 12 1S,3,1T,T4021980,12
67_67399_5136981,1254-41,ENGLISH 12 1S,4,1T,T4021980,12
67_67399_5136981,1256-012,ENGLISH 12 2S,1,2T,T4021799,12
67_67399_5136981,1256-05,ENGLISH 12 2S,1,2S,T4021836,12
67_67399_5136981,1256-09,ENGLISH 12 2S,3,2S,T4021872,12
67_67399_5136981,1256-22,ENGLISH 12 2S,2,2T,T4021799,12
67_67399_5136981,1256-32,ENGLISH 12 2S,3,2T,T4021980,12
67_67399_5136981,1256-42,ENGLISH 12 2S,4,2T,T4021980,12
67_67399_5136981,1710-11,AMERICAN GOVT,1,1T,T4021726,12
67_67399_5136981,1710-22,AMERICAN GOVT,2,2T,T4021726,12
67_67399_5136981,1710-41,AMERICAN GOVT,4,1T,T4021726,12
67_67399_5136981,1710-52,AMERICAN GOVT,5,2T,T4021726,12
67_67399_5136981,1790-12,ECONOMICS,1,2T,T4021726,12
67_67399_5136981,1790-15,ECONOMICS,7,2S,T4021932,12
67_67399_5136981,1790-17,ECONOMICS,2,2S,T4021712,12
67_67399_5136981,1790-21,ECONOMICS,2,1T,T4021726,12
67_67399_5136981,1790-42,ECONOMICS,4,2T,T4021726,12
67_67399_5136981,1790-51,ECONOMICS,5,1T,T4021726,12
67_67399_5136981,2076-42,ALGEBRA I 2S,4,2T,T4021870,12
67_67399_5136981,3121-21,CHEMISTRY 1S,2,1T,T4022019,12
67_67399_5136981,3121-41,CHEMISTRY 1S,4,1T,T4022019,12
67_67399_5136981,3123-14,CHEMISTRY 2S,6,2S,T4021909,12
67_67399_5136981,3123-22,CHEMISTRY 2S,2,2T,T4022019,12
67_67399_5136981,3123-42,CHEMISTRY 2S,4,2T,T4022019,12
67_67399_5136981,5693-032,PASS PROG CYBER HS,3,2T,T4021884,12
67_67399_5136981,5693-042,PASS PROG CYBER HS,4,2T,T4021799,12
67_67399_5136981,5693-13,PASS PROG CYBER HS,1,3T,T4021886,12
67_67399_5136981,5693-21,PASS PROG CYBER HS,2,1T,T4021740,12
67_67399_5136981,5693-22,PASS PROG CYBER HS,2,2T,T4021740,12
67_67399_5136981,5693-31,PASS PROG CYBER HS,3,1T,T4022019,12
67_67399_5136981,5693-32,PASS PROG CYBER HS,3,2T,T4022019,12
67_67399_5136981,5693-33,PASS PROG CYBER HS,3,3T,T4022019,12
67_67399_5136981,5693-41,PASS PROG CYBER HS,4,1T,T4021799,12
67_67399_5136981,5693-43,PASS PROG CYBER HS,4,3T,T4021870,12
67_67399_5136981,5693-51,PASS PROG CYBER HS,5,1T,T4021886,12
67_67399_5136981,5693-52,PASS PROG CYBER HS,5,2T,T4021886,12
67_67399_5136981,5693-53,PASS PROG CYBER HS,5,3T,T4021886,12
67_67399_5136981,5793-13,ACELLUS ACADEMY ONLINE,1,3T,T4021771,12
67_67399_5136981,5793-21,ACELLUS ACADEMY ONLINE,2,1T,T4021771,12
67_67399_5136981,5793-22,ACELLUS ACADEMY ONLINE,2,2T,T4021771,12
67_67399_5136981,5793-23,ACELLUS ACADEMY ONLINE,2,3T,T4021771,12
67_67399_5136981,5793-31,ACELLUS ACADEMY ONLINE,3,1T,T4021771,12
67_67399_5136981,5793-32,ACELLUS ACADEMY ONLINE,3,2T,T4021771,12
67_67399_5136981,5793-33,ACELLUS ACADEMY ONLINE,3,3T,T4021771,12
67_67399_5136981,5990-51,PHYSICAL EDUCATION,5,1T,T4021799,12
67_67399_5136981,5990-52,PHYSICAL EDUCATION,5,2T,T4021799,12
67_67399_5136981,5990-53,PHYSICAL EDUCATION,5,3T,T4021799,12
67_67399_5136981,5991-21,WORLD HISTORY 1S,2,1T,T4021886,12
67_67399_5136981,5991-31,WORLD HISTORY 1S,3,1T,T4021886,12
67_67399_5136981,5992-22,WORLD HISTORY 2S,2,2T,T4021886,12
67_67399_5136981,5992-32,WORLD HISTORY 2S,3,2T,T4021886,12
67_67399_5136981,6682-51,ENGLISH 10 1S,5,1T,T4021799,12
67_67399_5136981,6687-51,ENGLISH 11 1S,5,1T,T4021980,12
67_67399_5136981,7791-42,US HISTORY 2S,4,2T,T4021884,12
67_67399_5136981,8697-012,ENGLISH 11 2S,1,2T,T4021980,12
67_67399_5136981,8697-52,ENGLISH 11 2S,5,2T,T4021980,12
67_67399_5136981,9104015-11,LANG IN CONTENT T1,1,1T,T4021777,12
67_67399_5136981,9104015-21,LANG IN CONTENT T1,2,1T,T4021777,12
67_67399_5136981,9104015-31,LANG IN CONTENT T1,3,1T,T4021870,12
67_67399_5136981,9104015-51,LANG IN CONTENT T1,5,1T,T4021870,12
67_67399_5136981,9104016-12,LANG IN CONTENT T2,1,2T,T4021777,12
67_67399_5136981,9104016-13,LANG IN CONTENT T2,1,3T,T4021777,12
67_67399_5136981,9104016-22,LANG IN CONTENT T2,2,2T,T4021777,12
67_67399_5136981,9104016-23,LANG IN CONTENT T2,2,3T,T4021777,12
67_67399_5136981,9104016-32,LANG IN CONTENT T2,3,2T,T4021870,12
67_67399_5136981,9104016-33,LANG IN CONTENT T2,3,3T,T4021870,12
67_67399_5136981,9104016-52,LANG IN CONTENT T2,5,2T,T4021870,12
67_67399_5136981,9104016-53,LANG IN CONTENT T2,5,3T,T4021870,12
67_67399_5136981,9295001-31,MUSIC APPRECIATION T1,3,1T,T4021884,12
67_67399_5136981,9295001-51,MUSIC APPRECIATION T1,5,1T,T4021884,12
67_67399_5136981,9295002-32,MUSIC APPRECIATION T2,3,2T,T4021884,12
67_67399_5136981,9295002-52,MUSIC APPRECIATION T2,5,2T,T4021884,12
67_67399_5136981,9814-21,GEOMETRY 1S,2,1T,T4021870,12
67_67399_5136981,9814-41,GEOMETRY 1S,4,1T,T4021740,12
67_67399_5136981,9815-22,GEOMETRY 2S,2,2T,T4021870,12
67_67399_5136981,9815-42,GEOMETRY 2S,4,2T,T4021740,12
67_67399_5136981,C8410003-21,INTERMEDIATE EMERGENCY RESP,2,1T,T4022002,12
67_67399_5136981,C8410003-31,INTERMEDIATE EMERGENCY RESP,3,1T,T4022002,12
67_67399_5136981,C8410003-41,INTERMEDIATE EMERGENCY RESP,4,1T,T4022002,12
67_67399_5136981,C8410003-51,INTERMEDIATE EMERGENCY RESP,5,1T,T4022002,12
67_67399_5136981,C8421003-22,INTERMEDIATE EMERGENCY RESP,2,2T,T4022002,12
67_67399_5136981,C8421003-23,INTERMEDIATE EMERGENCY RESP,2,3T,T4022002,12
67_67399_5136981,C8421003-32,INTERMEDIATE EMERGENCY RESP,3,2T,T4022002,12
67_67399_5136981,C8421003-33,INTERMEDIATE EMERGENCY RESP,3,3T,T4022002,12
67_67399_5136981,C8421003-42,INTERMEDIATE EMERGENCY RESP,4,2T,T4022002,12
67_67399_5136981,C8421003-43,INTERMEDIATE EMERGENCY RESP,4,3T,T4022002,12
67_67399_5136981,C8421003-52,INTERMEDIATE EMERGENCY RESP,5,2T,T4022002,12
67_67399_5136981,C8421003-53,INTERMEDIATE EMERGENCY RESP,5,3T,T4022002,12
67_67399_5136981,C925402-05,MATH FINANCE 2S,6,2S,T4021800,12
67_67399_5136981,C925402-06,MATH FINANCE 2S,7,2S,T4021827,12
67_67399_5136971,K BC-SI-1,Kindergarten,1,YR,T4021887,KN
67_67399_5136971,K BC-SI-2,Kindergarten,1,YR,T4021876,KN
67_67399_5136972,K CC-SI-03,Kindergarten,1,YR,T4021956,KN
