stu_id,site_id,abs_date,grade,schoolyr,absence_days
67018603,67_67399_5136980,1/16/25,9,2024-2025,1
67018603,67_67399_5136980,1/17/25,9,2024-2025,1
67018603,67_67399_5136980,1/22/25,9,2024-2025,1
67018603,67_67399_5136980,1/30/25,9,2024-2025,1
67018603,67_67399_5136980,1/7/25,9,2024-2025,1
67018603,67_67399_5136980,10/11/24,9,2024-2025,1
67018603,67_67399_5136980,10/18/24,9,2024-2025,1
67018603,67_67399_5136980,10/28/24,9,2024-2025,1
67018603,67_67399_5136980,10/3/24,9,2024-2025,1
67018603,67_67399_5136980,10/8/24,9,2024-2025,1
67018603,67_67399_5136980,11/13/24,9,2024-2025,1
67018603,67_67399_5136980,11/22/24,9,2024-2025,1
67018603,67_67399_5136980,11/6/24,9,2024-2025,1
67018603,67_67399_5136980,12/12/24,9,2024-2025,1
67018603,67_67399_5136980,12/13/24,9,2024-2025,1
67018603,67_67399_5136980,12/16/24,9,2024-2025,1
67018603,67_67399_5136980,12/2/24,9,2024-2025,1
67018603,67_67399_5136980,12/20/24,9,2024-2025,1
67018603,67_67399_5136980,12/4/24,9,2024-2025,1
67018603,67_67399_5136980,12/9/24,9,2024-2025,1
67018603,67_67399_5136980,2/14/25,9,2024-2025,1
67018603,67_67399_5136980,2/19/25,9,2024-2025,1
67018603,67_67399_5136980,2/25/25,9,2024-2025,1
67018603,67_67399_5136980,2/27/25,9,2024-2025,1
67018603,67_67399_5136980,2/3/25,9,2024-2025,1
67018603,67_67399_5136980,2/7/25,9,2024-2025,1
67018603,67_67399_5136980,3/10/25,9,2024-2025,1
67018603,67_67399_5136980,3/12/25,9,2024-2025,1
67018603,67_67399_5136980,3/20/25,9,2024-2025,1
67018603,67_67399_5136980,3/25/25,9,2024-2025,1
67018603,67_67399_5136980,3/26/25,9,2024-2025,1
67018603,67_67399_5136980,3/28/25,9,2024-2025,1
67018603,67_67399_5136980,3/3/25,9,2024-2025,1
67018603,67_67399_5136980,3/7/25,9,2024-2025,1
67018603,67_67399_5136980,4/1/25,9,2024-2025,1
67018603,67_67399_5136980,4/11/25,9,2024-2025,1
67018603,67_67399_5136980,4/14/25,9,2024-2025,1
67018603,67_67399_5136980,4/15/25,9,2024-2025,1
67018603,67_67399_5136980,4/16/25,9,2024-2025,1
67018603,67_67399_5136980,4/17/25,9,2024-2025,1
67018603,67_67399_5136980,4/4/25,9,2024-2025,1
67018603,67_67399_5136980,4/7/25,9,2024-2025,1
67018603,67_67399_5136980,5/12/25,9,2024-2025,1
67018603,67_67399_5136980,5/16/25,9,2024-2025,1
67018603,67_67399_5136980,5/19/25,9,2024-2025,1
67018603,67_67399_5136980,5/22/25,9,2024-2025,1
67018603,67_67399_5136980,5/23/25,9,2024-2025,1
67018603,67_67399_5136980,5/29/25,9,2024-2025,1
67018603,67_67399_5136980,5/30/25,9,2024-2025,1
67018603,67_67399_5136980,5/5/25,9,2024-2025,1
67018603,67_67399_5136980,6/2/25,9,2024-2025,1
67018603,67_67399_5136980,6/3/25,9,2024-2025,1
67018603,67_67399_5136980,6/4/25,9,2024-2025,1
67018603,67_67399_5136980,6/5/25,9,2024-2025,1
67018603,67_67399_5136980,8/19/24,9,2024-2025,1
67018603,67_67399_5136980,8/21/24,9,2024-2025,1
67018603,67_67399_5136980,8/27/24,9,2024-2025,1
67018603,67_67399_5136980,8/29/24,9,2024-2025,1
67018603,67_67399_5136980,9/10/24,9,2024-2025,1
67018603,67_67399_5136980,9/17/24,9,2024-2025,1
67018603,67_67399_5136980,9/27/24,9,2024-2025,1
67018603,67_67399_5136980,9/4/24,9,2024-2025,1
67018604,67_67399_5136980,1/27/25,9,2024-2025,1
67018604,67_67399_5136980,11/8/24,9,2024-2025,1
67018604,67_67399_5136980,2/11/25,9,2024-2025,1
67018604,67_67399_5136980,2/12/25,9,2024-2025,1
67018604,67_67399_5136980,2/21/25,9,2024-2025,1
67018604,67_67399_5136980,5/30/25,9,2024-2025,1
67018604,67_67399_5136980,6/5/25,9,2024-2025,1
67018605,67_67399_5136980,10/31/24,9,2024-2025,1
67018605,67_67399_5136980,11/20/24,9,2024-2025,1
67018605,67_67399_5136980,3/14/25,9,2024-2025,1
67018605,67_67399_5136980,9/27/24,9,2024-2025,1
67018606,67_67399_5136980,11/8/24,9,2024-2025,1
67018606,67_67399_5136980,12/13/24,9,2024-2025,1
67018606,67_67399_5136980,12/16/24,9,2024-2025,1
67018606,67_67399_5136980,12/20/24,9,2024-2025,1
67018606,67_67399_5136980,2/24/25,9,2024-2025,1
67018606,67_67399_5136980,3/10/25,9,2024-2025,1
67018606,67_67399_5136980,4/14/25,9,2024-2025,1
67018606,67_67399_5136980,5/15/25,9,2024-2025,1
67018606,67_67399_5136980,5/19/25,9,2024-2025,1
67018606,67_67399_5136980,5/29/25,9,2024-2025,1
67018606,67_67399_5136980,5/6/25,9,2024-2025,1
67018606,67_67399_5136980,6/3/25,9,2024-2025,1
67018606,67_67399_5136980,6/4/25,9,2024-2025,1
67018606,67_67399_5136980,6/5/25,9,2024-2025,1
67018607,67_67399_5136980,1/10/25,9,2024-2025,1
67018607,67_67399_5136980,1/30/25,9,2024-2025,1
67018607,67_67399_5136980,10/21/24,9,2024-2025,1
67018607,67_67399_5136980,11/12/24,9,2024-2025,1
67018607,67_67399_5136980,12/20/24,9,2024-2025,1
67018607,67_67399_5136980,12/9/24,9,2024-2025,1
67018607,67_67399_5136980,2/11/25,9,2024-2025,1
67018607,67_67399_5136980,2/12/25,9,2024-2025,1
67018607,67_67399_5136980,2/27/25,9,2024-2025,1
67018607,67_67399_5136980,3/24/25,9,2024-2025,1
67018607,67_67399_5136980,4/17/25,9,2024-2025,1
67018607,67_67399_5136980,5/5/25,9,2024-2025,1
67018607,67_67399_5136980,6/5/25,9,2024-2025,1
67018608,67_67399_5136980,1/14/25,9,2024-2025,1
67018608,67_67399_5136980,10/30/24,9,2024-2025,1
67018608,67_67399_5136980,11/1/24,9,2024-2025,1
67018608,67_67399_5136980,11/14/24,9,2024-2025,1
67018608,67_67399_5136980,11/4/24,9,2024-2025,1
67018608,67_67399_5136980,2/12/25,9,2024-2025,1
67018608,67_67399_5136980,2/13/25,9,2024-2025,1
67018608,67_67399_5136980,2/7/25,9,2024-2025,1
67018608,67_67399_5136980,3/14/25,9,2024-2025,1
67018608,67_67399_5136980,4/3/25,9,2024-2025,1
67018608,67_67399_5136980,4/4/25,9,2024-2025,1
67018609,67_67399_5136980,3/3/25,9,2024-2025,1
67018609,67_67399_5136980,4/1/25,9,2024-2025,1
67018609,67_67399_5136980,4/28/25,9,2024-2025,1
67018609,67_67399_5136980,5/29/25,9,2024-2025,1
67018609,67_67399_5136980,5/30/25,9,2024-2025,1
67018609,67_67399_5136980,5/5/25,9,2024-2025,1
67018610,67_67399_5136980,1/24/25,9,2024-2025,1
67018610,67_67399_5136980,1/30/25,9,2024-2025,1
67018610,67_67399_5136980,1/31/25,9,2024-2025,1
67018610,67_67399_5136980,10/18/24,9,2024-2025,1
67018610,67_67399_5136980,10/21/24,9,2024-2025,1
67018610,67_67399_5136980,10/28/24,9,2024-2025,1
67018610,67_67399_5136980,10/29/24,9,2024-2025,1
67018610,67_67399_5136980,11/1/24,9,2024-2025,1
67018610,67_67399_5136980,11/13/24,9,2024-2025,1
67018610,67_67399_5136980,11/15/24,9,2024-2025,1
67018610,67_67399_5136980,11/19/24,9,2024-2025,1
67018610,67_67399_5136980,12/10/24,9,2024-2025,1
67018610,67_67399_5136980,12/12/24,9,2024-2025,1
67018610,67_67399_5136980,12/13/24,9,2024-2025,1
67018610,67_67399_5136980,12/2/24,9,2024-2025,1
67018610,67_67399_5136980,12/20/24,9,2024-2025,1
67018610,67_67399_5136980,12/6/24,9,2024-2025,1
67018610,67_67399_5136980,12/9/24,9,2024-2025,1
67018610,67_67399_5136980,2/12/25,9,2024-2025,1
67018610,67_67399_5136980,2/13/25,9,2024-2025,1
67018610,67_67399_5136980,2/20/25,9,2024-2025,1
67018610,67_67399_5136980,2/6/25,9,2024-2025,1
67018610,67_67399_5136980,2/7/25,9,2024-2025,1
67018610,67_67399_5136980,3/21/25,9,2024-2025,1
67018610,67_67399_5136980,3/4/25,9,2024-2025,1
67018610,67_67399_5136980,4/14/25,9,2024-2025,1
67018610,67_67399_5136980,4/4/25,9,2024-2025,1
67018610,67_67399_5136980,5/14/25,9,2024-2025,1
67018610,67_67399_5136980,5/16/25,9,2024-2025,1
67018610,67_67399_5136980,5/5/25,9,2024-2025,1
67018610,67_67399_5136980,5/7/25,9,2024-2025,1
67018610,67_67399_5136980,5/9/25,9,2024-2025,1
67018610,67_67399_5136980,6/5/25,9,2024-2025,1
67018610,67_67399_5136980,8/30/24,9,2024-2025,1
67018610,67_67399_5136980,9/23/24,9,2024-2025,1
67018611,67_67399_5136980,1/30/25,9,2024-2025,1
67018611,67_67399_5136980,11/5/24,9,2024-2025,1
67018611,67_67399_5136980,2/4/25,9,2024-2025,1
67018611,67_67399_5136980,5/1/25,9,2024-2025,1
67018611,67_67399_5136980,5/30/25,9,2024-2025,1
67018612,67_67399_5136980,5/14/25,9,2024-2025,1
67018612,67_67399_5136980,5/15/25,9,2024-2025,1
67018612,67_67399_5136980,5/19/25,9,2024-2025,1
67018612,67_67399_5136980,5/20/25,9,2024-2025,1
67018612,67_67399_5136980,5/23/25,9,2024-2025,1
67018612,67_67399_5136980,5/29/25,9,2024-2025,1
67018612,67_67399_5136980,5/30/25,9,2024-2025,1
67018612,67_67399_5136980,5/7/25,9,2024-2025,1
67018612,67_67399_5136980,5/8/25,9,2024-2025,1
67018612,67_67399_5136980,5/9/25,9,2024-2025,1
67018612,67_67399_5136980,6/2/25,9,2024-2025,1
67018612,67_67399_5136980,6/3/25,9,2024-2025,1
67018612,67_67399_5136980,6/4/25,9,2024-2025,1
67018612,67_67399_5136980,6/5/25,9,2024-2025,1
67018613,67_67399_5136980,1/6/25,9,2024-2025,1
67018613,67_67399_5136980,1/7/25,9,2024-2025,1
67018613,67_67399_5136980,1/8/25,9,2024-2025,1
67018613,67_67399_5136980,12/16/24,9,2024-2025,1
67018613,67_67399_5136980,12/17/24,9,2024-2025,1
67018613,67_67399_5136980,12/20/24,9,2024-2025,1
67018613,67_67399_5136980,4/15/25,9,2024-2025,1
67018613,67_67399_5136980,4/16/25,9,2024-2025,1
67018613,67_67399_5136980,4/17/25,9,2024-2025,1
67018613,67_67399_5136980,4/28/25,9,2024-2025,1
67018613,67_67399_5136980,9/12/24,9,2024-2025,1
67018613,67_67399_5136980,9/13/24,9,2024-2025,1
67018614,67_67399_5136980,1/24/25,9,2024-2025,1
67018614,67_67399_5136980,10/25/24,9,2024-2025,1
67018614,67_67399_5136980,10/31/24,9,2024-2025,1
67018614,67_67399_5136980,10/7/24,9,2024-2025,1
67018614,67_67399_5136980,11/21/24,9,2024-2025,1
67018614,67_67399_5136980,11/22/24,9,2024-2025,1
67018614,67_67399_5136980,12/12/24,9,2024-2025,1
67018614,67_67399_5136980,12/13/24,9,2024-2025,1
67018614,67_67399_5136980,12/2/24,9,2024-2025,1
67018614,67_67399_5136980,2/21/25,9,2024-2025,1
67018614,67_67399_5136980,2/3/25,9,2024-2025,1
67018614,67_67399_5136980,2/6/25,9,2024-2025,1
67018614,67_67399_5136980,3/10/25,9,2024-2025,1
67018614,67_67399_5136980,3/21/25,9,2024-2025,1
67018614,67_67399_5136980,4/14/25,9,2024-2025,1
67018614,67_67399_5136980,4/4/25,9,2024-2025,1
67018614,67_67399_5136980,5/14/25,9,2024-2025,1
67018614,67_67399_5136980,5/16/25,9,2024-2025,1
67018614,67_67399_5136980,6/2/25,9,2024-2025,1
67018614,67_67399_5136980,6/3/25,9,2024-2025,1
67018614,67_67399_5136980,9/10/24,9,2024-2025,1
67018614,67_67399_5136980,9/5/24,9,2024-2025,1
67018615,67_67399_5136980,1/30/25,9,2024-2025,1
67018615,67_67399_5136980,1/6/25,9,2024-2025,1
67018615,67_67399_5136980,10/17/24,9,2024-2025,1
67018615,67_67399_5136980,10/18/24,9,2024-2025,1
67018615,67_67399_5136980,11/1/24,9,2024-2025,1
67018615,67_67399_5136980,11/22/24,9,2024-2025,1
67018615,67_67399_5136980,12/13/24,9,2024-2025,1
67018615,67_67399_5136980,12/20/24,9,2024-2025,1
67018615,67_67399_5136980,3/14/25,9,2024-2025,1
67018615,67_67399_5136980,3/24/25,9,2024-2025,1
67018615,67_67399_5136980,4/7/25,9,2024-2025,1
67018615,67_67399_5136980,5/30/25,9,2024-2025,1
67018615,67_67399_5136980,5/8/25,9,2024-2025,1
67018615,67_67399_5136980,5/9/25,9,2024-2025,1
67018615,67_67399_5136980,6/4/25,9,2024-2025,1
67018615,67_67399_5136980,6/5/25,9,2024-2025,1
67018616,67_67399_5136980,1/17/25,9,2024-2025,1
67018616,67_67399_5136980,1/27/25,9,2024-2025,1
67018616,67_67399_5136980,11/13/24,9,2024-2025,1
67018616,67_67399_5136980,12/16/24,9,2024-2025,1
67018616,67_67399_5136980,12/20/24,9,2024-2025,1
67018616,67_67399_5136980,2/4/25,9,2024-2025,1
67018616,67_67399_5136980,3/28/25,9,2024-2025,1
67018616,67_67399_5136980,4/11/25,9,2024-2025,1
67018616,67_67399_5136980,4/17/25,9,2024-2025,1
67018616,67_67399_5136980,4/8/25,9,2024-2025,1
67018616,67_67399_5136980,5/15/25,9,2024-2025,1
67018616,67_67399_5136980,5/6/25,9,2024-2025,1
67018616,67_67399_5136980,6/3/25,9,2024-2025,1
67018616,67_67399_5136980,6/4/25,9,2024-2025,1
67018616,67_67399_5136980,6/5/25,9,2024-2025,1
67018617,67_67399_5136980,1/13/25,9,2024-2025,1
67018617,67_67399_5136980,1/15/25,9,2024-2025,1
67018617,67_67399_5136980,1/16/25,9,2024-2025,1
67018617,67_67399_5136980,1/24/25,9,2024-2025,1
67018617,67_67399_5136980,10/10/24,9,2024-2025,1
67018617,67_67399_5136980,10/16/24,9,2024-2025,1
67018617,67_67399_5136980,10/17/24,9,2024-2025,1
67018617,67_67399_5136980,10/18/24,9,2024-2025,1
67018617,67_67399_5136980,10/21/24,9,2024-2025,1
67018617,67_67399_5136980,10/28/24,9,2024-2025,1
67018617,67_67399_5136980,11/15/24,9,2024-2025,1
67018617,67_67399_5136980,11/21/24,9,2024-2025,1
67018617,67_67399_5136980,12/10/24,9,2024-2025,1
67018617,67_67399_5136980,12/17/24,9,2024-2025,1
67018617,67_67399_5136980,12/2/24,9,2024-2025,1
67018617,67_67399_5136980,12/20/24,9,2024-2025,1
67018617,67_67399_5136980,12/6/24,9,2024-2025,1
67018617,67_67399_5136980,2/11/25,9,2024-2025,1
67018617,67_67399_5136980,2/7/25,9,2024-2025,1
67018617,67_67399_5136980,4/11/25,9,2024-2025,1
67018617,67_67399_5136980,5/16/25,9,2024-2025,1
67018617,67_67399_5136980,5/29/25,9,2024-2025,1
67018617,67_67399_5136980,5/5/25,9,2024-2025,1
67018617,67_67399_5136980,6/5/25,9,2024-2025,1
67018617,67_67399_5136980,8/20/24,9,2024-2025,1
67018617,67_67399_5136980,9/16/24,9,2024-2025,1
67018617,67_67399_5136980,9/24/24,9,2024-2025,1
67018617,67_67399_5136980,9/25/24,9,2024-2025,1
67018618,67_67399_5136980,10/28/24,9,2024-2025,1
67018618,67_67399_5136980,10/29/24,9,2024-2025,1
67018618,67_67399_5136980,11/15/24,9,2024-2025,1
67018618,67_67399_5136980,11/22/24,9,2024-2025,1
67018618,67_67399_5136980,4/14/25,9,2024-2025,1
67018618,67_67399_5136980,4/15/25,9,2024-2025,1
67018618,67_67399_5136980,5/12/25,9,2024-2025,1
67018618,67_67399_5136980,5/13/25,9,2024-2025,1
67018618,67_67399_5136980,6/2/25,9,2024-2025,1
67018618,67_67399_5136980,6/5/25,9,2024-2025,1
67018618,67_67399_5136980,9/23/24,9,2024-2025,1
67018618,67_67399_5136980,9/24/24,9,2024-2025,1
67018618,67_67399_5136980,9/30/24,9,2024-2025,1
67018619,67_67399_5136980,1/10/25,9,2024-2025,1
67018619,67_67399_5136980,1/6/25,9,2024-2025,1
67018619,67_67399_5136980,10/4/24,9,2024-2025,1
67018619,67_67399_5136980,11/7/24,9,2024-2025,1
67018619,67_67399_5136980,11/8/24,9,2024-2025,1
67018619,67_67399_5136980,12/12/24,9,2024-2025,1
67018619,67_67399_5136980,12/20/24,9,2024-2025,1
67018619,67_67399_5136980,2/14/25,9,2024-2025,1
67018619,67_67399_5136980,2/18/25,9,2024-2025,1
67018619,67_67399_5136980,2/3/25,9,2024-2025,1
67018619,67_67399_5136980,3/11/25,9,2024-2025,1
67018619,67_67399_5136980,3/12/25,9,2024-2025,1
67018619,67_67399_5136980,3/13/25,9,2024-2025,1
67018619,67_67399_5136980,3/14/25,9,2024-2025,1
67018619,67_67399_5136980,3/26/25,9,2024-2025,1
67018619,67_67399_5136980,3/5/25,9,2024-2025,1
67018619,67_67399_5136980,5/13/25,9,2024-2025,1
67018619,67_67399_5136980,5/30/25,9,2024-2025,1
67018619,67_67399_5136980,9/30/24,9,2024-2025,1
67018620,67_67399_5136980,12/17/24,9,2024-2025,1
67018620,67_67399_5136980,12/2/24,9,2024-2025,1
67018620,67_67399_5136980,12/9/24,9,2024-2025,1
67018620,67_67399_5136980,2/3/25,9,2024-2025,1
67018620,67_67399_5136980,2/5/25,9,2024-2025,1
67018620,67_67399_5136980,5/19/25,9,2024-2025,1
67018620,67_67399_5136980,9/6/24,9,2024-2025,1
67018621,67_67399_5136980,1/30/25,9,2024-2025,1
67018621,67_67399_5136980,11/19/24,9,2024-2025,1
67018621,67_67399_5136980,9/10/24,9,2024-2025,1
67018621,67_67399_5136980,9/6/24,9,2024-2025,1
67018621,67_67399_5136980,9/9/24,9,2024-2025,1
67018623,67_67399_5136980,1/31/25,9,2024-2025,1
67018623,67_67399_5136980,12/12/24,9,2024-2025,1
67018624,67_67399_5136980,1/16/25,9,2024-2025,1
67018624,67_67399_5136980,11/20/24,9,2024-2025,1
67018624,67_67399_5136980,12/16/24,9,2024-2025,1
67018624,67_67399_5136980,12/2/24,9,2024-2025,1
67018624,67_67399_5136980,12/20/24,9,2024-2025,1
67018624,67_67399_5136980,2/19/25,9,2024-2025,1
67018624,67_67399_5136980,2/20/25,9,2024-2025,1
67018624,67_67399_5136980,2/21/25,9,2024-2025,1
67018624,67_67399_5136980,3/17/25,9,2024-2025,1
67018624,67_67399_5136980,4/4/25,9,2024-2025,1
67018624,67_67399_5136980,5/12/25,9,2024-2025,1
67018624,67_67399_5136980,5/13/25,9,2024-2025,1
67018624,67_67399_5136980,5/14/25,9,2024-2025,1
67018624,67_67399_5136980,5/15/25,9,2024-2025,1
67018624,67_67399_5136980,5/16/25,9,2024-2025,1
67018624,67_67399_5136980,5/19/25,9,2024-2025,1
67018624,67_67399_5136980,5/20/25,9,2024-2025,1
67018624,67_67399_5136980,5/23/25,9,2024-2025,1
67018624,67_67399_5136980,6/2/25,9,2024-2025,1
67018624,67_67399_5136980,6/5/25,9,2024-2025,1
67018625,67_67399_5136980,1/15/25,9,2024-2025,1
67018625,67_67399_5136980,1/27/25,9,2024-2025,1
67018625,67_67399_5136980,1/31/25,9,2024-2025,1
67018625,67_67399_5136980,1/8/25,9,2024-2025,1
67018625,67_67399_5136980,10/21/24,9,2024-2025,1
67018625,67_67399_5136980,10/22/24,9,2024-2025,1
67018625,67_67399_5136980,10/25/24,9,2024-2025,1
67018625,67_67399_5136980,10/28/24,9,2024-2025,1
67018625,67_67399_5136980,10/29/24,9,2024-2025,1
67018625,67_67399_5136980,11/13/24,9,2024-2025,1
67018625,67_67399_5136980,11/14/24,9,2024-2025,1
67018625,67_67399_5136980,11/22/24,9,2024-2025,1
67018625,67_67399_5136980,11/4/24,9,2024-2025,1
67018625,67_67399_5136980,12/13/24,9,2024-2025,1
67018625,67_67399_5136980,12/20/24,9,2024-2025,1
67018625,67_67399_5136980,12/4/24,9,2024-2025,1
67018625,67_67399_5136980,2/4/25,9,2024-2025,1
67018625,67_67399_5136980,3/11/25,9,2024-2025,1
67018625,67_67399_5136980,3/28/25,9,2024-2025,1
67018625,67_67399_5136980,3/4/25,9,2024-2025,1
67018625,67_67399_5136980,3/5/25,9,2024-2025,1
67018625,67_67399_5136980,4/15/25,9,2024-2025,1
67018625,67_67399_5136980,4/16/25,9,2024-2025,1
67018625,67_67399_5136980,4/17/25,9,2024-2025,1
67018625,67_67399_5136980,4/2/25,9,2024-2025,1
67018625,67_67399_5136980,4/28/25,9,2024-2025,1
67018625,67_67399_5136980,4/7/25,9,2024-2025,1
67018625,67_67399_5136980,4/8/25,9,2024-2025,1
67018625,67_67399_5136980,5/22/25,9,2024-2025,1
67018625,67_67399_5136980,5/29/25,9,2024-2025,1
67018625,67_67399_5136980,5/30/25,9,2024-2025,1
67018625,67_67399_5136980,6/4/25,9,2024-2025,1
67018625,67_67399_5136980,6/5/25,9,2024-2025,1
67018625,67_67399_5136980,8/21/24,9,2024-2025,1
67018625,67_67399_5136980,8/28/24,9,2024-2025,1
67018625,67_67399_5136980,9/17/24,9,2024-2025,1
67018625,67_67399_5136980,9/19/24,9,2024-2025,1
67018625,67_67399_5136980,9/20/24,9,2024-2025,1
67018625,67_67399_5136980,9/23/24,9,2024-2025,1
67018625,67_67399_5136980,9/9/24,9,2024-2025,1
67018626,67_67399_5136980,1/14/25,9,2024-2025,1
67018626,67_67399_5136980,1/17/25,9,2024-2025,1
67018626,67_67399_5136980,10/18/24,9,2024-2025,1
67018626,67_67399_5136980,10/25/24,9,2024-2025,1
67018626,67_67399_5136980,10/7/24,9,2024-2025,1
67018626,67_67399_5136980,11/8/24,9,2024-2025,1
67018626,67_67399_5136980,12/13/24,9,2024-2025,1
67018626,67_67399_5136980,12/16/24,9,2024-2025,1
67018626,67_67399_5136980,12/17/24,9,2024-2025,1
67018626,67_67399_5136980,12/18/24,9,2024-2025,1
67018626,67_67399_5136980,12/19/24,9,2024-2025,1
67018626,67_67399_5136980,12/20/24,9,2024-2025,1
67018626,67_67399_5136980,12/4/24,9,2024-2025,1
67018626,67_67399_5136980,3/14/25,9,2024-2025,1
67018626,67_67399_5136980,3/21/25,9,2024-2025,1
67018626,67_67399_5136980,3/7/25,9,2024-2025,1
67018626,67_67399_5136980,4/16/25,9,2024-2025,1
67018626,67_67399_5136980,5/9/25,9,2024-2025,1
67018626,67_67399_5136980,6/5/25,9,2024-2025,1
67018626,67_67399_5136980,8/23/24,9,2024-2025,1
67018626,67_67399_5136980,9/16/24,9,2024-2025,1
67018627,67_67399_5136980,1/6/25,9,2024-2025,1
67018627,67_67399_5136980,11/4/24,9,2024-2025,1
67018627,67_67399_5136980,12/16/24,9,2024-2025,1
67018627,67_67399_5136980,12/6/24,9,2024-2025,1
67018627,67_67399_5136980,2/12/25,9,2024-2025,1
67018627,67_67399_5136980,2/20/25,9,2024-2025,1
67018627,67_67399_5136980,2/21/25,9,2024-2025,1
67018627,67_67399_5136980,3/24/25,9,2024-2025,1
67018627,67_67399_5136980,3/26/25,9,2024-2025,1
67018627,67_67399_5136980,3/27/25,9,2024-2025,1
67018628,67_67399_5136980,9/17/24,9,2024-2025,1
67018628,67_67399_5136980,9/24/24,9,2024-2025,1
67018628,67_67399_5136980,9/26/24,9,2024-2025,1
67018628,67_67399_5136980,9/4/24,9,2024-2025,1
67018628,67_67399_5136980,9/5/24,9,2024-2025,1
67018628,67_67399_5136980,9/6/24,9,2024-2025,1
67018629,67_67399_5136980,11/14/24,9,2024-2025,1
67018629,67_67399_5136980,11/19/24,9,2024-2025,1
67018629,67_67399_5136980,12/20/24,9,2024-2025,1
67018629,67_67399_5136980,2/13/25,9,2024-2025,1
67018629,67_67399_5136980,2/14/25,9,2024-2025,1
67018629,67_67399_5136980,4/17/25,9,2024-2025,1
67018629,67_67399_5136980,4/7/25,9,2024-2025,1
67018629,67_67399_5136980,9/23/24,9,2024-2025,1
67018629,67_67399_5136980,9/5/24,9,2024-2025,1
67018629,67_67399_5136980,9/6/24,9,2024-2025,1
67018630,67_67399_5136980,1/6/25,9,2024-2025,1
67018630,67_67399_5136980,10/25/24,9,2024-2025,1
67018630,67_67399_5136980,10/9/24,9,2024-2025,1
67018630,67_67399_5136980,11/15/24,9,2024-2025,1
67018630,67_67399_5136980,11/22/24,9,2024-2025,1
67018630,67_67399_5136980,12/9/24,9,2024-2025,1
67018630,67_67399_5136980,2/24/25,9,2024-2025,1
67018630,67_67399_5136980,3/10/25,9,2024-2025,1
67018630,67_67399_5136980,3/28/25,9,2024-2025,1
67018630,67_67399_5136980,4/17/25,9,2024-2025,1
67018630,67_67399_5136980,4/4/25,9,2024-2025,1
67018630,67_67399_5136980,5/9/25,9,2024-2025,1
67018630,67_67399_5136980,6/4/25,9,2024-2025,1
67018630,67_67399_5136980,6/5/25,9,2024-2025,1
67018630,67_67399_5136980,9/16/24,9,2024-2025,1
67018630,67_67399_5136980,9/30/24,9,2024-2025,1
67018631,67_67399_5136980,1/13/25,9,2024-2025,1
67018631,67_67399_5136980,1/23/25,9,2024-2025,1
67018631,67_67399_5136980,1/24/25,9,2024-2025,1
67018631,67_67399_5136980,1/29/25,9,2024-2025,1
67018631,67_67399_5136980,11/4/24,9,2024-2025,1
67018631,67_67399_5136980,12/16/24,9,2024-2025,1
67018631,67_67399_5136980,12/17/24,9,2024-2025,1
67018631,67_67399_5136980,12/20/24,9,2024-2025,1
67018631,67_67399_5136980,12/3/24,9,2024-2025,1
67018631,67_67399_5136980,2/25/25,9,2024-2025,1
67018631,67_67399_5136980,2/26/25,9,2024-2025,1
67018631,67_67399_5136980,2/3/25,9,2024-2025,1
67018631,67_67399_5136980,4/17/25,9,2024-2025,1
67018631,67_67399_5136980,4/7/25,9,2024-2025,1
67018631,67_67399_5136980,5/20/25,9,2024-2025,1
67018631,67_67399_5136980,5/30/25,9,2024-2025,1
67018631,67_67399_5136980,5/5/25,9,2024-2025,1
67018631,67_67399_5136980,6/3/25,9,2024-2025,1
67018631,67_67399_5136980,6/4/25,9,2024-2025,1
67018631,67_67399_5136980,6/5/25,9,2024-2025,1
67018631,67_67399_5136980,9/20/24,9,2024-2025,1
67018631,67_67399_5136980,9/30/24,9,2024-2025,1
67018632,67_67399_5136980,12/2/24,9,2024-2025,1
67018632,67_67399_5136980,12/9/24,9,2024-2025,1
67018632,67_67399_5136980,3/17/25,9,2024-2025,1
67018632,67_67399_5136980,5/7/25,9,2024-2025,1
67018633,67_67399_5136980,12/4/24,9,2024-2025,1
67018634,67_67399_5136980,1/14/25,9,2024-2025,1
67018634,67_67399_5136980,1/15/25,9,2024-2025,1
67018634,67_67399_5136980,10/21/24,9,2024-2025,1
67018634,67_67399_5136980,10/25/24,9,2024-2025,1
67018634,67_67399_5136980,10/28/24,9,2024-2025,1
67018634,67_67399_5136980,10/31/24,9,2024-2025,1
67018634,67_67399_5136980,10/7/24,9,2024-2025,1
67018634,67_67399_5136980,11/22/24,9,2024-2025,1
67018634,67_67399_5136980,11/7/24,9,2024-2025,1
67018634,67_67399_5136980,11/8/24,9,2024-2025,1
67018634,67_67399_5136980,12/20/24,9,2024-2025,1
67018634,67_67399_5136980,2/13/25,9,2024-2025,1
67018634,67_67399_5136980,2/14/25,9,2024-2025,1
67018634,67_67399_5136980,2/20/25,9,2024-2025,1
67018634,67_67399_5136980,3/25/25,9,2024-2025,1
67018634,67_67399_5136980,4/15/25,9,2024-2025,1
67018634,67_67399_5136980,4/16/25,9,2024-2025,1
67018634,67_67399_5136980,4/17/25,9,2024-2025,1
67018634,67_67399_5136980,4/3/25,9,2024-2025,1
67018634,67_67399_5136980,5/12/25,9,2024-2025,1
67018634,67_67399_5136980,5/14/25,9,2024-2025,1
